20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
514.4325711397304,480.36831441860556,450.05489576293473,423.3175183589429,399.88677456741624,379.1485551253525,360.6273250145237,343.9502170237672,328.8215445940087,315.0044129453195,302.30725260225887,290.5738223517854,279.675694337783,269.5065395643249,259.977736042996,251.01496012933376,242.55551676657177,234.5462307431849,226.94176797197252,219.70328932837367,212.79736382437267,206.1950856002564,199.87135227782633,193.8042719433098,187.97467333204187,182.36569931799426,176.9980935058212,171.89034581531368,167.024972270316,162.38598697561505,157.95874706166126,153.72981634647687,149.68684514454645,145.81846404658265,142.11418982165756,138.56434186644867,135.15996785515367,131.8927774357819,128.7550829804875,125.73974653450716,122.84013222433153,120.05006348444172,117.36378454612117,114.77592570379508,112.28147193606002,109.87573451158168,107.5543252557139,105.3131331931443,103.14830331601682,101.05621725659833,99.03347566930724,97.07688214935938,95.1834285348597,93.350281456307,91.57477001247857,89.85437446484971,88.18671585428257,86.5695464539428,85.00074098140658,83.47828850089313,82.00028495361657,80.56492626050219,79.17050194707839,77.81538924529411,76.49804763142158,75.21701376313271,73.97089678235012,72.75837395361006,71.57818661049767,70.42913638522955,69.31008169873076,68.21993449059076,67.15765717011575,66.12225977135157,65.11279729644012,64.12836723302532,63.16810723263801,62.231192938099184,61.31683594897514,60.4242819150327
0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666665,2.0,2.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,4.333333333333333,4.666666666666667,5.0,5.333333333333333,5.666666666666667,6.0,6.333333333333333,6.666666666666667,7.0,7.333333333333333,7.666666666666667,8.0,8.333333333333334,8.666666666666666,9.0,9.333333333333334,9.666666666666666,10.0,10.333333333333334,10.666666666666666,11.0,11.333333333333334,11.666666666666666,12.0,12.333333333333334,12.666666666666666,13.0,13.333333333333334,13.666666666666666,14.0,14.333333333333334,14.666666666666666,15.0,15.333333333333334,15.666666666666666,16.0,16.333333333333332,16.666666666666668,17.0,17.333333333333332,17.666666666666668,18.0,18.333333333333332,18.666666666666668,19.0,19.333333333333332,19.666666666666668,20.0,20.333333333333332,20.666666666666668,21.0,21.333333333333332,21.666666666666668,22.0,22.333333333333332,22.666666666666668,23.0,23.333333333333332,23.666666666666668
1283.454570152702,1172.3347175713923,1096.1666256770393,1046.5427069280825,1012.2254222589975,986.9824736004009,968.2117853623355,953.2171751521063,943.2211406096237,938.0514497904852,935.9680167284043,919.7721132229038,922.8667995971937,925.4770098434358,924.4421518607081,921.8894740964242,917.1975377254172,912.8986917495872,907.4895875807064,902.0932153903751,893.6628608744454,888.0994311750088,883.5283409600617,883.7441750861203,885.9210822085307,888.8942745668683,890.1494495032936,889.5271273995838,885.6940751092802,900.8295720148124,906.3048272299843,907.7553710925604,900.7039047664638,893.3461578004786,885.2203883138187,879.4739145558143,876.7310795498387,877.0509746758506,879.8733118168558,898.8439278158562,882.9575584991655,875.0446314465283,872.2382191556779,880.4190298704594,892.5629055014225,908.994508167778,925.876169867425,944.4237951281929,967.1773705146815,993.6936525544485,1027.7630312315025,1061.6025341587533,1094.1789329646836,1126.2170668685508,1159.1225913479307,1193.189513932398,1233.8262761310275,1277.976704042189,1330.6965371460424,1397.3324312230632,1527.6949506064293,1739.019175846501,1968.517169041348,2107.266040528733,2132.259674680527,2118.0844965765377,2077.8096765890255,2017.45884336224,1936.7774841353196,1820.067536719944,1666.2044144716745,1415.0037728475986
